sent_id,generator,evaluator,English_Sentence,Translation,score
1,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,Foreign ministers of the Group of Seven (G7) economic powers are meeting on the Italian Mediterranean island of Capri.,Die Außenminister der G7-Wirtschaftsmächte treffen sich auf der italienischen Mittelmeerinsel Capri.,4
2,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,Tensions in the Middle East and aid to Ukraine amid a Russian invasion will be major topics. US Secretary of State Antony Blinken and Ukrainian Foreign Minister Dmytro Kuleba have both stressed the need for the US Congress to pass a new military aid package for Kyiv as it fights against a Russian invasion.,"Spannungen im Nahen Osten und Hilfe für die Ukraine während einer russischen Invasion werden wichtige Themen sein. US-Außenminister Antony Blinken und der ukrainische Außenminister Dmytro Kuleba haben beide die Notwendigkeit betont, dass der US-Kongress ein neues Militärhilfspaket für Kiew verabschiedet, während es gegen eine russische Invasion kämpft.",4
3,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""At this moment, it is urgent that all of the friends and supporters of Ukraine maximize their efforts to provide Ukraine with what it needs to continue to effectively defend itself against the Russian aggression,"" Blinken said, speaking on the sidelines of the G7 foreign ministers' meeting on the Mediterranean island of Capri.","""In diesem Augenblick ist es dringend erforderlich, dass alle Freunde und Unterstützer der Ukraine ihre Bemühungen maximieren, um der Ukraine zu geben, was sie benötigt, um sich effektiv gegen die russische Aggression verteidigen zu können,"" sagte Blinken auf der Insel Capri am Rande des G7-Außenministertreffens.",3
4,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,Blinken said it was in the US' own interests to ensure Ukraine could ward off the Russian assault.,"Blinken sagte, es sei im eigenen Interesse der USA, sicherzustellen, dass die Ukraine den russischen Angriff abwehren könne.",4
5,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""If (Russian President Vladimir) Putin is allowed to proceed with impunity, we know he won't stop at Ukraine,"" Blinken said.","Wenn Putin ungestraft weitermachen darf, wissen wir, dass er nicht bei der Ukraine stehen bleiben wird.",3
6,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Kuleba said the US aid package, which has long been blocked by Republicans in Congress, ""will literally, without exaggeration, help save Ukrainians from Russian missile slaughter.""","Kuleba sagte, dass das US-Hilfspaket, das von Republikanern im Kongress seit langem blockiert wurde, ""wörtlich, ohne Übertreibung, Ukrainern dabei helfen wird, russischen Raketenbeschuss zu überleben.""",3
7,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Citing the Russian missile strike on Ukraine's historic city of Chernihiv on Wednesday, which killed at least 18 people, Kuleba said the tragedy was ""that these kind of attacks happen almost every day in Ukraine.""","Beim russischen Raketenangriff auf die historische ukrainische Stadt Tschernihiw am Mittwoch, bei dem mindestens 18 Menschen getötet wurden, sagte Kuleba, dass die Tragödie darin bestehe, dass ähnliche Angriffe fast täglich in der Ukraine stattfinden.",4
8,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"The US House of Representatives is expected to vote on Saturday on new military aid, including some $61 billion (57 billion) in support for Ukraine.","Der US-Repräsentantenhaus wird voraussichtlich am Samstag über neue Militärhilfe abstimmen, einschließlich etwa 61 Milliarden US-Dollar (57 Milliarden Euro) Unterstützung für die Ukraine.",4
9,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Iran's weekend attack on Israel must be met with some sort of response from the G7, German Foreign Minister Annalena Baerbock said on Thursday.","Iran muss den Wochenendangriff auf Israel mit einer Antwort der G7 beantworten, sagte Bundesaußenministerin Annalena Baerbock am Donnerstag.",4
10,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""We are also discussing further measures here at the G7, because, of course, there must be a response to this unprecedented incident,"" Baerbock said.","""Wir diskutieren hier am G7 auch weitere Maßnahmen, denn natürlich muss es auf dieses beispiellose Ereignis eine Antwort geben,"" sagte Baerbock.",4
11,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"She warned, however, that ""there must be no further escalation in the region; that would be fatal for its people.""","Sie warnte jedoch davor, dass ""es im Gebiet zu keiner weiteren Eskalation kommen darf; das wäre tödlich für seine Menschen."".",5
12,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Speaking ahead of the G7 foreign ministers' meeting, she recalled that Ukrainian Foreign Minister Dmytro Kuleba, who will also take part in the Capri gathering, had said, ""We need air defense now"" at a NATO meeting two weeks ago.","Vor dem G7-Außenministertreffen erinnerte sie daran, dass der ukrainische Außenminister Dmytro Kuleba, der auch an dem Capri-Treffen teilnehmen wird, vor zwei Wochen auf einer NATO-Sitzung gesagt hatte: ""Wir brauchen jetzt Luftverteidigung.""",4
13,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"More than 1,300 police officers and other security forces are being deployed on the island during the meeting.",Mehr als 1.300 Polizeibeamte und andere Sicherheitskräfte werden während des Treffens auf der Insel eingesetzt.,4
14,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"A new survey shows the EU is losing face with business and government ""elites"" of Southeast Asia.","Eine neue Umfrage zeigt, dass die EU beim Geschäfts- und Regierungseliten Südostasiens an Ansehen verliert.",4
15,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,Respondents showed less confidence in Brussels on issues like upholding free trade and global order.,Befragte zeigten weniger Vertrauen in Brüssel bei Themen wie der Aufrechterhaltung des Freihandels und der globalen Ordnung.,3
16,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"The European Union's reputation appears to have taken a hit in Southeast Asia, according to a region-wide survey of ""elites"" conducted by the ISEAS-Yusof Ishak Institute in Singapore.","Der Ruf der Europäischen Union scheint in Südostasien durch eine von dem ISEAS-Yusof Ishak Institut in Singapur durchgeführte regionenweite Umfrage unter ""Eliten"" angeschlagen zu sein.",3.5
17,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"The researchers gathered the data by questioning some 2,000 representatives of academia, business, government and civil society in January and February this year.","Die Forscher sammelten die Daten, indem sie im Januar und Februar dieses Jahres etwa 2.000 Vertreter aus Wissenschaft, Wirtschaft, Regierung und Zivilgesellschaft befragten.",4
18,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,The results show that there is now less trust in the EU to uphold free trade or the rules-based order compared with last year.,"Die Ergebnisse zeigen, dass es nun weniger Vertrauen in die EU gibt, den Freihandel oder die regelbasierte Ordnung einzuhalten, verglichen mit dem letzten Jahr.",5
19,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Less than 14% of the respondents see the EU as the leading champion of the global free trade agenda, down from almost 22% in last year's survey.","Weniger als 14% der Befragten sehen die EU als führenden Verfechter der globalen Freihandelsagenda, verglichen mit fast 22% im letztjährigen Umfrage.",5
20,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"The survey also showed there is now less confidence that the EU would ""do the right thing"" to contribute to global peace, security, prosperity and governance.","Die Umfrage zeigte außerdem, dass es nun weniger Vertrauen gibt, dass die EU das Richtige tun würde, um zur globalen Friedenssicherung, Sicherheit, Prosperität und Regierungsführung beizutragen.",4
21,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Of those who had little or no trust in the EU to ""do the right thing,"" almost a third said it was because they thought Brussels was ""distracted with its internal affairs and thus cannot focus on global concerns and issues.""","Von denen, die der EU nur wenig oder gar kein Vertrauen entgegenbrachten, sagten fast ein Drittel, dass dies daran liege, dass Brüssel mit seinen internen Angelegenheiten beschäftigt sei und sich deshalb nicht auf globale Bedenken und Fragen konzentrieren könne.",4
22,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""The findings of the State of Southeast Asia 2024 survey underline that the European Union needs to increase its cooperation efforts with Southeast Asia substantially,"" said David McAllister, chair of the European Parliament's Foreign Affairs Committee.","Die Ergebnisse der Southeast Asia-Umfrage 2024 verdeutlichen, dass die Europäische Union ihre Kooperationsbemühungen mit Südostasien erheblich steigern muss, sagte David McAllister, Vorsitzender des Ausschusses für Auswärtige Angelegenheiten des Europäischen Parlaments.",5
23,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Indeed, the same State of Southeast Asia survey found that Southeast Asians ranked the Gaza conflict as the most important geopolitical issue, beating the region's own concerns, such as tensions in the South China Sea and a civil war raging in Myanmar.","Tatsächlich fand die gleiche Umfrage des Staates Südostasien heraus, dass die Südostasiaten den Gaza-Konflikt als das wichtigste geopolitische Thema einstuften, wobei die eigenen Anliegen der Region, wie Spannungen im Südchinesischen Meer und ein Bürgerkrieg in Myanmar, übertroffen wurden.",4
24,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Even before the war in Gaza escalated, the EU had been locked in a spat with Malaysia and Indonesia, the world's two largest palm oil producers, over Brussels' deforestation legislation.","Schon vor dem Eskalieren des Krieges in Gaza hatte sich die EU mit Malaysia und Indonesien, den beiden größten Palmölproduzenten der Welt, über die von Brüssel geplante Waldzerstörungsgesetzgebung gestritten.",4
25,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,The EU plans to ban the import of goods that can be traced to deforestation.,"Die EU plant, den Import von Waren zu verbieten, die auf Abholzung zurückzuführen sind.",4
26,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,Several Southeast Asian states say this unfairly impacts their agricultural sectors and doesn't recognize the climate efforts they are making.,"Mehrere südostasiatische Staaten sagen, dass dies ungerecht ihre landwirtschaftlichen Sektoren beeinflusst und die Klimaschutzbemühungen, die sie unternehmen, nicht anerkennt.",3.5
27,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"World Trade Organization (WTO) also agreed with some of Malaysia's complaints about the way the EU had prepared, published and administered its deforestation regulations.","Die Welthandelsorganisation (WTO) stimmte auch einigen Beschwerden Malaysias über die Art und Weise zu, wie die EU ihre Regulierungen zur Entwaldung vorbereitet, veröffentlicht und verwaltet hat.",4.5
28,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"He told DW that the poll, for instance, found that the EU is ASEAN's fourth most important dialogue partner, after China, the US and Japan, and that it maintained its leading position as ASEAN's preferred strategic partner in hedging against US-China rivalry.","Er sagte DW, dass die Umfrage zum Beispiel ergab, dass die EU für ASEAN der viertwichtigste Dialogpartner nach China, den USA und Japan ist und dass sie ihre führende Position als bevorzugter strategischer Partner von ASEAN bei der Absicherung gegen den US-chinesischen Rivalität beibehält.",4
29,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""While this year the EU's position overall has weakened slightly, the overall assessment of the EU's role remains strong and positive,"" Stano said.","Während sich die Position der EU in diesem Jahr leicht abgeschwächt hat, bleibt die Gesamtbewertung der Rolle der EU stark und positiv, so Stano.",4
30,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"Stano also advised caution over reading too much into the survey, noting that the composition of its respondents by geographic location and sector changes every year.","Stano riet außerdem zur Vorsicht bei der Interpretation der Umfrage und wies darauf hin, dass sich die Zusammensetzung der Befragten hinsichtlich der geografischen Lage und des Sektors jedes Jahr ändert.",4
31,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""It's surprising how the EU's contributions and active engagement with the region are not properly reflected in the survey,"" he said, adding that perhaps the pollsters ""could have framed the questionnaire more carefully.""","Es ist überraschend, wie die Beiträge der EU und ihr aktives Engagement in der Region in der Umfrage nicht angemessen widergespiegelt werden, sagte er und fügte hinzu, dass vielleicht die Meinungsforscher das Fragebogenverfahren sorgfältiger hätten gestalten können.",3
32,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"For the most part, the survey results indicate that there is still hard work left to do for the EU to convince Southeast Asians of its long-term interests in the region.","Im Großen und Ganzen deuten die Umfrageergebnisse darauf hin, dass die EU noch viel Arbeit vor sich hat, um Südostasiaten von ihren langfristigen Interessen in der Region zu überzeugen.",4
33,mistralai/Mistral-7B-Instruct-v0.2,Qwen/Qwen1.5-0.5B-Chat,"""It is all about rolling up our sleeves, sitting down with our friends in Thailand, the Philippines and Indonesia, and crafting deals that are fair, that help everyone grow and feel secure in their future,"" he told DW.","Es geht darum, die Ärmel hochzukrempeln, sich mit unseren Freunden in Thailand, den Philippinen und Indonesien hinzusetzen und Vereinbarungen auszuhandeln, die fair sind, allen beim Wachsen helfen und ein Gefühl von Sicherheit für die Zukunft vermitteln, sagte er DW gegenüber.",4.8
